BioSample	BioSampleModel	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	collection_date	description	disease_stat	env_biome	env_feature	env_material	genotype	geo_loc_name	host	host_age	host_color	host_diet	host_sex	host_subject_id	host_taxid	host_tot_mass	lat_lon	lib_const_meth	nucl_acid_amp	nucl_acid_ext	perturbation	samp_mat_process	samp_size	samp_store_temp	sample_title	seq_methods	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	organism	target_gene	target_subfragment
SAMN11391891	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673820	M3D19_S74_L001_R1_001.fastq.gz.M3D19	2	1	SRR8887961	SRS4615831	M3D19	2009-11-18	"Male 3, Day 19"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	40	black	Irradiated Lab Diet 5053	male	M3	10090	17.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D19	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392040	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673821	F6D146_S309_L001_R1_001.fastq.gz.F6D146	8	5	SRR8887960	SRS4615861	F6D146	2010-03-25	"Female 6, Day 146"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	167	black	Irradiated Lab Diet 5053	female	F6	10090	18.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D146	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391797	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673822	M6D17_S169_L001_R1_001.fastq.gz.M6D17	2	1	SRR8887959	SRS4615924	M6D17	2009-11-16	"Male 6, Day 17"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	38	black	Irradiated Lab Diet 5053	male	M6	10090	16.1	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M6D17	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391821	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673824	M5D4_S128_L001_R1_001.fastq.gz.M5D4	3	1	SRR8887957	SRS4615808	M5D4	2009-11-03	"Male 5, Day 4"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	25	black	Irradiated Lab Diet 5053	male	M5	10090	9.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M5D4	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392059	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673825	F5D364_S279_L001_R1_001.fastq.gz.F5D364	4	2	SRR8887956	SRS4615906	F5D364	2010-10-29	"Female 5, Day 364"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	385	black	Irradiated Lab Diet 5053	female	F5	10090	21	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F5D364	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392070	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673830	F5D148_S275_L001_R1_001.fastq.gz.F5D148	2	1	SRR8887951	SRS4615954	F5D148	2010-03-27	"Female 5, Day 148"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	169	black	Irradiated Lab Diet 5053	female	F5	10090	19.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F5D148	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391788	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673831	M6D45_S173_L001_R1_001.fastq.gz.M6D45	5	3	SRR8887950	SRS4616054	M6D45	2009-12-14	"Male 6, Day 45"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	66	black	Irradiated Lab Diet 5053	male	M6	10090	20	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M6D45	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391851	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673833	M4D5_S97_L001_R1_001.fastq.gz.M4D5	2	1	SRR8887948	SRS4616051	M4D5	2009-11-04	"Male 4, Day 5"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	26	black	Irradiated Lab Diet 5053	male	M4	10090	12.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D5	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391906	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673834	M3D125_S79_L001_R1_001.fastq.gz.M3D125	4	2	SRR8887947	SRS4615961	M3D125	2010-03-04	"Male 3, Day 125"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	146	black	Irradiated Lab Diet 5053	male	M3	10090	25.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D125	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392006	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673836	F7D148_S339_L001_R1_001.fastq.gz.F7D148	9	5	SRR8887945	SRS4615955	F7D148	2010-03-27	"Female 7, Day 148"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	169	black	Irradiated Lab Diet 5053	female	F7	10090	21.5	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F7D148	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392128	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673838	F3D149_S215_L001_R1_001.fastq.gz.F3D149	6	3	SRR8887943	SRS4615887	F3D149	2010-03-28	"Female 3, Day 149"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	170	black	Irradiated Lab Diet 5053	female	F3	10090	20.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D149	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392126	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673840	F3D150_S216_L001_R1_001.fastq.gz.F3D150	2	1	SRR8887941	SRS4616097	F3D150	2010-03-29	"Female 3, Day 150"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	171	black	Irradiated Lab Diet 5053	female	F3	10090	20.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D150	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392115	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673842	F3D7_S195_L001_R1_001.fastq.gz.F3D7	2	1	SRR8887939	SRS4616022	F3D7	2009-11-06	"Female 3, Day 7"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	28	black	Irradiated Lab Diet 5053	female	F3	10090	11.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D7	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391842	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673843	M5D124_S143_L001_R1_001.fastq.gz.M5D124	6	4	SRR8887938	SRS4616076	M5D124	2010-03-03	"Male 5, Day 124"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	145	black	Irradiated Lab Diet 5053	male	M5	10090	23.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M5D124	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392042	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673844	F6D144_S307_L001_R1_001.fastq.gz.F6D144	8	5	SRR8887937	SRS4615901	F6D144	2010-03-23	"Female 6, Day 144"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	165	black	Irradiated Lab Diet 5053	female	F6	10090	18.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D144	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392107	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673845	F4D141_S237_L001_R1_001.fastq.gz.F4D141	7	4	SRR8887936	SRS4615905	F4D141	2010-03-20	"Female 4, Day 141"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	162	black	Irradiated Lab Diet 5053	female	F4	10090	23.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F4D141	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392008	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673846	F7D146_S337_L001_R1_001.fastq.gz.F7D146	4	2	SRR8887935	SRS4615994	F7D146	2010-03-25	"Female 7, Day 146"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	167	black	Irradiated Lab Diet 5053	female	F7	10090	21.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F7D146	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391856	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673848	M4D25_S108_L001_R1_001.fastq.gz.M4D25	1	1	SRR8887933	SRS4616016	M4D25	2009-11-24	"Male 4, Day 25"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	46	black	Irradiated Lab Diet 5053	male	M4	10090	18.8	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D25	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391941	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673849	M1D8_S9_L001_R1_001.fastq.gz.M1D8	10	6	SRR8887932	SRS4616101	M1D8	2009-11-07	"Male 1, Day 8"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	29	black	Irradiated Lab Diet 5053	male	M1	10090	16.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D8	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391853	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673852	M4D4_S96_L001_R1_001.fastq.gz.M4D4	2	1	SRR8887929	SRS4615923	M4D4	2009-11-03	"Male 4, Day 4"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	25	black	Irradiated Lab Diet 5053	male	M4	10090	11.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D4	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391810	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673856	M6D124_S175_L001_R1_001.fastq.gz.M6D124	9	5	SRR8887925	SRS4616109	M6D124	2010-03-03	"Male 6, Day 124"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	145	black	Irradiated Lab Diet 5053	male	M6	10090	23.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M6D124	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391971	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673857	F8D7_S349_L001_R1_001.fastq.gz.F8D7	3	1	SRR8887924	SRS4615832	F8D7	2009-11-06	"Female 8, Day 7"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	28	black	Irradiated Lab Diet 5053	female	F8	10090	12.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F8D7	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391817	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673859	M5D65_S142_L001_R1_001.fastq.gz.M5D65	6	4	SRR8887922	SRS4616003	M5D65	2010-01-03	"Male 5, Day 65"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	86	black	Irradiated Lab Diet 5053	male	M5	10090	22.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M5D65	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391965	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673864	M1D125_S19_L001_R1_001.fastq.gz.M1D125	4	2	SRR8887917	SRS4615772	M1D125	2010-03-04	"Male 1, Day 125"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	146	black	Irradiated Lab Diet 5053	male	M1	10090	27.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D125	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391938	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673866	M2D1_S31_L001_R1_001.fastq.gz.M2D1	2	1	SRR8887915	SRS4616027	M2D1	2009-10-31	"Male 2, Day 1"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	22	black	Irradiated Lab Diet 5053	male	M2	10090	9.5	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M2D1	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391884	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673868	M3D45_S77_L001_R1_001.fastq.gz.M3D45	2	1	SRR8887913	SRS4615867	M3D45	2009-12-14	"Male 3, Day 45"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	66	black	Irradiated Lab Diet 5053	male	M3	10090	21.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D45	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391901	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673870	M3D144_S83_L001_R1_001.fastq.gz.M3D144	3	2	SRR8887911	SRS4615879	M3D144	2010-03-23	"Male 3, Day 144"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	165	black	Irradiated Lab Diet 5053	male	M3	10090	26.1	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D144	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391939	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673871	M2D0_S30_L001_R1_001.fastq.gz.M2D0	2	1	SRR8887910	SRS4615883	M2D0	2009-10-30	"Male 2, Day 0"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	21	black	Irradiated Lab Diet 5053	male	M2	10090	8.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M2D0	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392045	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673876	F6D141_S304_L001_R1_001.fastq.gz.F6D141	8	4	SRR8887905	SRS4615850	F6D141	2010-03-20	"Female 6, Day 141"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	162	black	Irradiated Lab Diet 5053	female	F6	10090	18.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D141	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392026	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673877	F6D4_S288_L001_R1_001.fastq.gz.F6D4	5	3	SRR8887904	SRS4616114	F6D4	2009-11-03	"Female 6, Day 4"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	25	black	Irradiated Lab Diet 5053	female	F6	10090	9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D4	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391867	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673878	M4D146_S117_L001_R1_001.fastq.gz.M4D146	3	1	SRR8887903	SRS4615866	M4D146	2010-03-25	"Male 4, Day 146"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	167	black	Irradiated Lab Diet 5053	male	M4	10090	26.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D146	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391948	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673879	M1D3_S4_L001_R1_001.fastq.gz.M1D3	15	9	SRR8887902	SRS4616116	M1D3	2009-11-02	"Male 1, Day 3"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	24	black	Irradiated Lab Diet 5053	male	M1	10090	11.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D3	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392084	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673880	F4D8_S226_L001_R1_001.fastq.gz.F4D8	3	2	SRR8887901	SRS4615899	F4D8	2009-11-07	"Female 4, Day 8"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	29	black	Irradiated Lab Diet 5053	female	F4	10090	13.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F4D8	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392109	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673881	F4D125_S236_L001_R1_001.fastq.gz.F4D125	9	5	SRR8887900	SRS4615841	F4D125	2010-03-04	"Female 4, Day 125"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	146	black	Irradiated Lab Diet 5053	female	F4	10090	22.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F4D125	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
