AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	misc_param	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	geo_loc_name	host	isolation_source	lat_lon
500	SAMN05943552	contigs sra	ncbi		SRX2334278	K3T5	2016-11-07	35	24	2016-11-12	SRR5001981	SRS1775899	K3T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943502	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334279	C1T5	2016-11-07	23	15	2016-11-12	SRR5001982	SRS1775721	C1T4	27-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943495	contigs sra	ncbi		SRX2334280	A6T5	2016-11-07	16	11	2016-11-12	SRR5001983	SRS1775730	A6T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943479	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334281	K2T4	2016-11-07	3	2	2016-11-12	SRR5001984	SRS1775797	K2T3	21-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943442	contigs sra	ncbi		SRX2334282	E1T4	2016-11-07	13	9	2016-11-12	SRR5001985	SRS1775668	E1T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943513	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334283	D6T5	2016-11-07	13	9	2016-11-12	SRR5001986	SRS1775749	D6T4	27-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943531	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334284	G6T5	2016-11-07	5	3	2016-11-12	SRR5001987	SRS1775681	G6T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943517	contigs sra	ncbi		SRX2334285	E4T5	2016-11-07	15	10	2016-11-12	SRR5001988	SRS1775937	E4T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943467	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334286	I2T4	2016-11-07	13	9	2016-11-12	SRR5001989	SRS1775947	I2T3	21-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943297	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334287	D6T1	2016-11-07	29	19	2016-11-12	SRR5001990	SRS1775863	D6T1	08-Oct-2014	PlotLocation:D6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943341	contigs sra	sra-sos	sra-sos.public	SRX2334288	L2T1	2016-11-07	33	22	2016-11-12	SRR5001991	SRS1775666	L2T1	09-Oct-2014	PlotLocation:L2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943375	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334289	E6T3	2016-11-07	8	5	2016-11-12	SRR5001992	SRS1775716	E6T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943405	contigs sra	sra-sos	sra-sos.public	SRX2334290	J6T3	2016-11-07	5	3	2016-11-12	SRR5001993	SRS1775840	J6T2	16-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943478	contigs sra	ncbi		SRX2334291	K1T4	2016-11-07	4	3	2016-11-12	SRR5001994	SRS1775796	K1T3	21-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943458	contigs sra	ncbi		SRX2334292	G5T4	2016-11-07	9	6	2016-11-12	SRR5001995	SRS1775695	G5T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943433	contigs sra	sra-sos	sra-sos.public	SRX2334293	C4T4	2016-11-07	10	7	2016-11-12	SRR5001996	SRS1775858	C4T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943465	contigs sra	ncbi		SRX2334294	H6T4	2016-11-07	8	5	2016-11-12	SRR5001997	SRS1775945	H6T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943555	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334295	K6T5	2016-11-07	15	10	2016-11-12	SRR5001998	SRS1775775	K6T4	28-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943345	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334296	L6T1	2016-11-07	20	14	2016-11-12	SRR5001999	SRS1775702	L6T1	09-Oct-2014	PlotLocation:L6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943308	contigs sra	sra-sos	sra-sos.public	SRX2334297	F5T1	2016-11-07	27	18	2016-11-12	SRR5002000	SRS1775909	F5T1	08-Oct-2014	PlotLocation:F5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943309	contigs sra	ncbi		SRX2334298	F6T1	2016-11-07	39	26	2016-11-12	SRR5002001	SRS1775903	F6T1	08-Oct-2014	PlotLocation:F6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943380	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334299	F5T3	2016-11-07	21	14	2016-11-12	SRR5002002	SRS1775675	F5T2	15-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943367	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334300	D4T3	2016-11-07	23	16	2016-11-12	SRR5002003	SRS1775800	D4T2	15-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943540	contigs sra	ncbi		SRX2334301	I3T5	2016-11-07	36	24	2016-11-12	SRR5002004	SRS1775849	I3T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943376	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334302	F1T3	2016-11-07	7	5	2016-11-12	SRR5002005	SRS1775671	F1T2	15-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943404	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334303	J5T3	2016-11-07	4	3	2016-11-12	SRR5002006	SRS1775839	J5T2	16-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943371	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334304	E2T3	2016-11-07	23	16	2016-11-12	SRR5002007	SRS1775828	E2T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943498	contigs sra	ncbi		SRX2334305	B3T5	2016-11-07	19	13	2016-11-12	SRR5002008	SRS1775725	B3T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943508	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334306	D1T5	2016-11-07	22	15	2016-11-12	SRR5002009	SRS1775754	D1T4	27-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943454	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334307	G1T4	2016-11-07	41	27	2016-11-12	SRR5002010	SRS1775691	G1T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943400	contigs sra	ncbi		SRX2334308	J1T3	2016-11-07	8	6	2016-11-12	SRR5002011	SRS1775889	J1T2	16-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943545	contigs sra	ncbi		SRX2334309	J2T5	2016-11-07	29	19	2016-11-12	SRR5002012	SRS1775890	J2T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943365	contigs sra	ncbi		SRX2334310	D2T3	2016-11-07	11	8	2016-11-12	SRR5002013	SRS1775826	D2T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943289	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334311	C4T1	2016-11-07	16	10	2016-11-12	SRR5002014	SRS1775769	C4T1	08-Oct-2014	PlotLocation:C4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943561	contigs sra	ncbi		SRX2334312	L6T5	2016-11-07	8	5	2016-11-12	SRR5002015	SRS1775781	L6T4	28-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943483	contigs sra	ncbi		SRX2334313	K6T4	2016-11-07	6	4	2016-11-12	SRR5002016	SRS1775785	K6T3	21-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943544	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334314	J1T5	2016-11-07	25	17	2016-11-12	SRR5002017	SRS1775891	J1T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943521	contigs sra	ncbi		SRX2334315	F2T5	2016-11-07	21	14	2016-11-12	SRR5002018	SRS1775933	F2T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943464	contigs sra	sra-sos	sra-sos.public	SRX2334316	H5T4	2016-11-07	7	5	2016-11-12	SRR5002019	SRS1775944	H5T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943348	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334317	A3T3	2016-11-07	15	10	2016-11-12	SRR5002020	SRS1775697	A3T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943468	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334318	I3T4	2016-11-07	3	2	2016-11-12	SRR5002021	SRS1775940	I3T3	21-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943373	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334319	E4T3	2016-11-07	12	8	2016-11-12	SRR5002022	SRS1775905	E4T2	15-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943316	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334320	H1T1	2016-11-07	28	19	2016-11-12	SRR5002023	SRS1775856	H1T1	09-Oct-2014	PlotLocation:H1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943417	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334321	L6T3	2016-11-07	10	7	2016-11-12	SRR5002024	SRS1775811	L6T2	16-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943313	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334322	G4T1	2016-11-07	22	15	2016-11-12	SRR5002025	SRS1775901	G4T1	09-Oct-2014	PlotLocation:G4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943326	contigs sra	ncbi		SRX2334323	I5T1	2016-11-07	21	14	2016-11-12	SRR5002026	SRS1775918	I5T1	09-Oct-2014	PlotLocation:I5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943388	contigs sra	ncbi		SRX2334324	H1T3	2016-11-07	40	27	2016-11-12	SRR5002027	SRS1775922	H1T2	15-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943337	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334325	K4T1	2016-11-07	17	11	2016-11-12	SRR5002028	SRS1775662	K4T1	09-Oct-2014	PlotLocation:K4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943534	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334326	H3T5	2016-11-07	17	12	2016-11-12	SRR5002029	SRS1775847	H3T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943381	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334327	F6T3	2016-11-07	29	20	2016-11-12	SRR5002030	SRS1775674	F6T2	15-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943336	contigs sra	ncbi		SRX2334328	K3T1	2016-11-07	17	11	2016-11-12	SRR5002031	SRS1775696	K3T1	09-Oct-2014	PlotLocation:K3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943525	contigs sra	ncbi		SRX2334329	F6T5	2016-11-07	25	17	2016-11-12	SRR5002032	SRS1775680	F6T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943455	contigs sra	ncbi		SRX2334330	G2T4	2016-11-07	6	4	2016-11-12	SRR5002033	SRS1775690	G2T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943496	contigs sra	sra-sos	sra-sos.public	SRX2334331	B1T5	2016-11-07	10	7	2016-11-12	SRR5002034	SRS1775727	B1T4	27-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943542	contigs sra	ncbi		SRX2334332	I5T5	2016-11-07	22	15	2016-11-12	SRR5002035	SRS1775853	I5T4	28-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943372	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334333	E3T3	2016-11-07	14	10	2016-11-12	SRR5002036	SRS1775772	E3T2	15-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943476	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334334	J5T4	2016-11-07	5	3	2016-11-12	SRR5002037	SRS1775794	J5T3	21-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943505	contigs sra	ncbi		SRX2334335	C4T5	2016-11-07	14	9	2016-11-12	SRR5002038	SRS1775757	C4T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943377	contigs sra	ncbi		SRX2334336	F2T3	2016-11-07	7	5	2016-11-12	SRR5002039	SRS1775670	F2T2	15-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943344	contigs sra	ncbi sra-sos	sra-sos.public	SRX2334337	L5T1	2016-11-07	5	3	2016-11-12	SRR5002040	SRS1775701	L5T1	09-Oct-2014	PlotLocation:L5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
500	SAMN05943427	contigs sra	ncbi		SRX2334338	B4T4	2016-11-07	11	8	2016-11-12	SRR5002041	SRS1775787	B4T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
