AvgSpotLen	BioSample	BioSampleModel	Cultivar	DATASTORE_provider	DATASTORE_region	Experiment	ID	InsertSize	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Plant	ReleaseDate	Rice_Field	Run	SRA_Sample	Sample_Name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
494	SAMN02928984	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660170		250	PAIRED	FieldRun1	2016-06-09	47	31	6	2014-07-26	BB_P4	SRR1524708	SRS665169	JE.Lundberg.162	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929836	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660305	JE.Soil.195	250	PAIRED	GHRun1	2016-06-09	30	17		2014-07-26		SRR1524709	SRS665304	JE.Soil.195	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928985	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660172		250	PAIRED	FieldRun1	2016-06-09	78	52	7	2014-07-26	BB_P4	SRR1524710	SRS665171	JE.Lundberg.163	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929837	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660306	JE.Soil.196	250	PAIRED	GHRun1	2016-06-09	35	18		2014-07-26		SRR1524711	SRS665305	JE.Soil.196	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928986	MIMS.me		sra-sos	sra-sos.public	SRX660173		250	PAIRED	FieldRun1	2016-06-09	68	46	7	2014-07-26	BB_P4	SRR1524712	SRS665172	JE.Lundberg.164	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929838	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660307	JE.Soil.197	250	PAIRED	GHRun1	2016-06-09	37	21		2014-07-26		SRR1524713	SRS665306	JE.Soil.197	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928987	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660175		250	PAIRED	FieldRun1	2016-06-09	39	26	7	2014-07-26	BB_P4	SRR1524714	SRS665174	JE.Lundberg.165	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929839	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660308	JE.Soil.198	250	PAIRED	GHRun1	2016-06-09	41	24		2014-07-26		SRR1524715	SRS665307	JE.Soil.198	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928988	MIMS.me		sra-sos	sra-sos.public	SRX660178		250	PAIRED	FieldRun1	2016-06-09	55	37	8	2014-07-26	BB_P4	SRR1524716	SRS665177	JE.Lundberg.166	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929840	MIMS.me	Glab_B	sra-sos	sra-sos.public	SRX660309	JE.Soil.199	250	PAIRED	GHRun1	2016-06-09	32	19		2014-07-26		SRR1524717	SRS665308	JE.Soil.199	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928989	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660179		250	PAIRED	FieldRun1	2016-06-09	76	52	8	2014-07-26	BB_P4	SRR1524718	SRS665178	JE.Lundberg.167	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929841	MIMS.me	Glab_B	sra-sos	sra-sos.public	SRX660310	JE.Soil.200	250	PAIRED	GHRun1	2016-06-09	32	18		2014-07-26		SRR1524719	SRS665309	JE.Soil.200	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929842	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660311	JE.Soil.202	250	PAIRED	GHRun1	2016-06-09	69	40		2014-07-26		SRR1524720	SRS665310	JE.Soil.202	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928990	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660180		250	PAIRED	FieldRun1	2016-06-09	51	34	8	2014-07-26	BB_P4	SRR1524721	SRS665179	JE.Lundberg.168	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.79778 N 121.435 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928991	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660182		250	PAIRED	FieldRun1	2016-06-09	44	30	1	2014-07-26	Scheidec	SRR1524722	SRS665181	JE.Lundberg.169	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928992	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660184		250	PAIRED	FieldRun1	2016-06-09	70	47	1	2014-07-26	Scheidec	SRR1524723	SRS665183	JE.Lundberg.170	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928993	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660186		250	PAIRED	FieldRun1	2016-06-09	35	24	1	2014-07-26	Scheidec	SRR1524724	SRS665185	JE.Lundberg.171	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929843	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660312	JE.Soil.204	250	PAIRED	GHRun1	2016-06-09	36	18		2014-07-26		SRR1524725	SRS665311	JE.Soil.204	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928994	MIMS.me		sra-sos	sra-sos.public	SRX660189		250	PAIRED	FieldRun1	2016-06-09	52	34	2	2014-07-26	Scheidec	SRR1524726	SRS665188	JE.Lundberg.172	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929844	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660313	JE.Soil.206	250	PAIRED	GHRun1	2016-06-09	36	20		2014-07-26		SRR1524727	SRS665312	JE.Soil.206	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928995	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660191		250	PAIRED	FieldRun1	2016-06-09	46	31	2	2014-07-26	Scheidec	SRR1524728	SRS665190	JE.Lundberg.173	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929845	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660314	JE.Soil.208	250	PAIRED	GHRun1	2016-06-09	50	26		2014-07-26		SRR1524729	SRS665313	JE.Soil.208	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928997	MIMS.me		sra-sos	sra-sos.public	SRX660195		250	PAIRED	FieldRun1	2016-06-09	60	40	3	2014-07-26	Scheidec	SRR1524730	SRS665192	JE.Lundberg.175	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929846	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660315	JE.Soil.210	250	PAIRED	GHRun1	2016-06-09	75	43		2014-07-26		SRR1524731	SRS665314	JE.Soil.210	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928996	MIMS.me		sra-sos	sra-sos.public	SRX660194		250	PAIRED	FieldRun1	2016-06-09	61	40	2	2014-07-26	Scheidec	SRR1524732	SRS665194	JE.Lundberg.174	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929847	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660316	JE.Soil.211	250	PAIRED	GHRun1	2016-06-09	18	10		2014-07-26		SRR1524733	SRS665315	JE.Soil.211	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928998	MIMS.me		sra-sos	sra-sos.public	SRX660197		250	PAIRED	FieldRun1	2016-06-09	32	21	3	2014-07-26	Scheidec	SRR1524734	SRS665196	JE.Lundberg.176	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929848	MIMS.me	IR50	sra-sos	sra-sos.public	SRX660317	JE.Soil.212	250	PAIRED	GHRun1	2016-06-09	26	13		2014-07-26		SRR1524735	SRS665316	JE.Soil.212	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928999	MIMS.me		sra-sos	sra-sos.public	SRX660198		250	PAIRED	FieldRun1	2016-06-09	57	38	3	2014-07-26	Scheidec	SRR1524736	SRS665197	JE.Lundberg.177	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929849	MIMS.me	93-11	sra-sos	sra-sos.public	SRX660321	JE.Soil.214	250	PAIRED	GHRun1	2016-06-09	24	14		2014-07-26		SRR1524737	SRS665320	JE.Soil.214	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929000	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660200		250	PAIRED	FieldRun1	2016-06-09	117	79	4	2014-07-26	Scheidec	SRR1524738	SRS665199	JE.Lundberg.178	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929850	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX660322	JE.Soil.215	250	PAIRED	GHRun1	2016-06-09	28	16		2014-07-26		SRR1524739	SRS665321	JE.Soil.215	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929001	MIMS.me		sra-sos	sra-sos.public	SRX660203		250	PAIRED	FieldRun1	2016-06-09	50	33	4	2014-07-26	Scheidec	SRR1524740	SRS665202	JE.Lundberg.180	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929851	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX660323	JE.Soil.216	250	PAIRED	GHRun1	2016-06-09	36	19		2014-07-26		SRR1524741	SRS665322	JE.Soil.216	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929852	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660324	JE.Soil.218	250	PAIRED	GHRun1	2016-06-09	40	23		2014-07-26		SRR1524742	SRS665323	JE.Soil.218	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929002	MIMS.me		sra-sos	sra-sos.public	SRX660205		250	PAIRED	FieldRun1	2016-06-09	64	43	5	2014-07-26	Scheidec	SRR1524743	SRS665204	JE.Lundberg.181	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929853	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660325	JE.Soil.219	250	PAIRED	GHRun1	2016-06-09	32	18		2014-07-26		SRR1524744	SRS665324	JE.Soil.219	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929003	MIMS.me		sra-sos	sra-sos.public	SRX660208		250	PAIRED	FieldRun1	2016-06-09	44	30	5	2014-07-26	Scheidec	SRR1524745	SRS665206	JE.Lundberg.182	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929854	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660326	JE.Soil.220	250	PAIRED	GHRun1	2016-06-09	33	18		2014-07-26		SRR1524746	SRS665325	JE.Soil.220	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929004	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660209		250	PAIRED	FieldRun1	2016-06-09	53	35	5	2014-07-26	Scheidec	SRR1524747	SRS665208	JE.Lundberg.183	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929855	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660338	JE.Soil.222	250	PAIRED	GHRun1	2016-06-09	25	14		2014-07-26		SRR1524748	SRS665337	JE.Soil.222	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929005	MIMS.me		sra-sos	sra-sos.public	SRX660213		250	PAIRED	FieldRun1	2016-06-09	51	34	6	2014-07-26	Scheidec	SRR1524749	SRS665212	JE.Lundberg.186	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929856	MIMS.me	Glab_B	sra-sos	sra-sos.public	SRX660339	JE.Soil.223	250	PAIRED	GHRun1	2016-06-09	26	15		2014-07-26		SRR1524750	SRS665338	JE.Soil.223	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929006	MIMS.me		sra-sos	sra-sos.public	SRX660215		250	PAIRED	FieldRun1	2016-06-09	48	32	7	2014-07-26	Scheidec	SRR1524751	SRS665214	JE.Lundberg.187	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929007	MIMS.me		sra-sos	sra-sos.public	SRX660217		250	PAIRED	FieldRun1	2016-06-09	43	29	7	2014-07-26	Scheidec	SRR1524752	SRS665216	JE.Lundberg.188	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929857	MIMS.me	Glab_B	sra-sos	sra-sos.public	SRX660340	JE.Soil.224	250	PAIRED	GHRun1	2016-06-09	33	18		2014-07-26		SRR1524753	SRS665339	JE.Soil.224	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929008	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660220		250	PAIRED	FieldRun1	2016-06-09	53	36	7	2014-07-26	Scheidec	SRR1524755	SRS665219	JE.Lundberg.189	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929858	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660341	JE.Soil.227	250	PAIRED	GHRun1	2016-06-09	27	16		2014-07-26		SRR1524756	SRS665340	JE.Soil.227	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929009	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660222		250	PAIRED	FieldRun1	2016-06-09	55	37	8	2014-07-26	Scheidec	SRR1524757	SRS665220	JE.Lundberg.190	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929859	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660342	JE.Soil.228	250	PAIRED	GHRun1	2016-06-09	40	22		2014-07-26		SRR1524758	SRS665341	JE.Soil.228	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929010	MIMS.me		sra-sos	sra-sos.public	SRX660224		250	PAIRED	FieldRun1	2016-06-09	47	31	8	2014-07-26	Scheidec	SRR1524759	SRS665222	JE.Lundberg.191	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929860	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660343	JE.Soil.229	250	PAIRED	GHRun1	2016-06-09	26	15		2014-07-26		SRR1524760	SRS665342	JE.Soil.229	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929011	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX660225		250	PAIRED	FieldRun1	2016-06-09	30	20	8	2014-07-26	Scheidec	SRR1524761	SRS665224	JE.Lundberg.192	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.83583 N 121.56778 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929861	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660344	JE.Soil.231	250	PAIRED	GHRun1	2016-06-09	26	15		2014-07-26		SRR1524762	SRS665343	JE.Soil.231	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02929862	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660346	JE.Soil.232	250	PAIRED	GHRun1	2016-06-09	30	16		2014-07-26		SRR1524763	SRS665345	JE.Soil.232	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
